OBJECTID,FacilityID,FeederID,OperatingV,Constructi,Installati,NominalVol,BallastTyp,Ownership,SupportStr,CONSTRUC_1,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
736,L21,RMT002,380,5,997488000000,120,,Util,5492,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77495807,-88.14355742
737,L19,RMT002,380,5,997488000000,120,,Util,5493,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7749259,-88.14257813
738,L20,RMT002,380,5,997488000000,120,,Util,5494,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77506178,-88.14315924
739,L1,RMT002,380,5,997488000000,120,,Util,5495,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.775116,-88.14362156
740,L23,RMT002,380,5,997488000000,120,,Util,5496,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77497739,-88.14446533
741,L22,RMT002,380,5,997488000000,120,,Util,5497,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77508435,-88.14407189
742,L8,RMT002,380,5,997488000000,120,,Util,5499,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77582204,-88.14173961
743,L7,RMT002,380,5,997488000000,120,,Util,5500,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77592029,-88.14118144
744,L6,RMT002,380,5,997488000000,120,,Util,5501,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77585048,-88.14001941
745,L4,RMT002,380,5,997488000000,120,,Util,5502,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77583255,-88.13867823
746,L12,RMT002,380,5,997488000000,120,,Util,5503,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77742175,-88.14179389
747,L11,RMT002,380,5,997488000000,120,,Util,5504,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77749602,-88.14128926
748,L9,RMT002,380,5,997488000000,120,,Util,5505,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77747234,-88.14013261
749,L7,RMT002,380,5,997488000000,120,,Util,5506,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77742051,-88.13870404
750,L2,RMT002,380,5,997488000000,120,,Util,5587,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77265965,-88.14373823
751,L2,RMT002,380,5,997488000000,120,,Util,5588,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77279781,-88.14412847
752,L3,RMT002,380,5,997488000000,120,,Util,5589,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77293432,-88.14387796
753,L1,RMT002,380,5,997488000000,120,,Util,5590,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77289112,-88.14368715
754,L4,RMT002,380,5,997488000000,120,,Util,5591,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77318561,-88.14371492
755,L6,RMT002,380,5,997488000000,120,,Util,5592,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77373299,-88.14368467
756,L9,RMT002,380,5,997488000000,120,,Util,5593,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7747299,-88.14377925
757,L8,RMT002,380,5,997488000000,120,,Util,5594,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77444775,-88.14365205
758,L5,RMT002,380,5,997488000000,120,,Util,5595,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7735083,-88.14384882
759,L3,RMT002,380,5,997488000000,120,,Util,5596,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77291308,-88.14457427
760,L6,RMT002,380,5,997488000000,120,,Util,7002,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77643988,-88.12947277
761,L11,RMT002,380,5,997488000000,120,,Util,7005,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77821277,-88.1297126
762,L13,RMT002,380,5,997488000000,120,,Util,7004,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77815719,-88.12953965
763,L12,RMT002,380,5,997488000000,120,,Util,7003,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77864347,-88.12957444
764,L13,RMT002,380,5,997488000000,120,,Util,7006,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77914508,-88.12959025
765,L14,RMT002,380,5,997488000000,120,,Util,7007,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77964741,-88.12961412
766,L1,RMT002,380,5,997488000000,120,,Util,7008,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77929047,-88.12983485
767,L1,RMT002,380,5,997488000000,120,,Util,7009,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77857469,-88.12942065
768,L4,RMT002,380,5,997488000000,120,,Util,7010,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77843414,-88.12941791
769,L5,RMT002,380,5,997488000000,120,,Util,7011,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77844206,-88.12918556
770,L2,RMT002,380,5,997488000000,120,,Util,7012,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77862193,-88.12919294
771,L3,RMT002,380,5,997488000000,120,,Util,7013,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77859175,-88.12896548
772,L6,RMT002,380,5,997488000000,120,,Util,7014,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77850122,-88.12896259
773,L6,RMT002,380,5,997488000000,120,,Util,7015,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.78024902,-88.12904823
774,L7,RMT002,380,5,997488000000,120,,Util,7016,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.78011755,-88.12904731
775,L8,RMT002,380,5,997488000000,120,,Util,7017,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77997461,-88.12904268
776,L9,RMT002,380,5,997488000000,120,,Util,7018,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77985071,-88.12903288
777,L5,RMT002,380,5,997488000000,120,,Util,7019,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.78022468,-88.12927612
778,L12,RMT002,380,5,997488000000,120,,Util,7020,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.78008363,-88.12926639
779,L11,RMT002,380,5,997488000000,120,,Util,7021,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77996166,-88.12926423
780,L10,RMT002,380,5,997488000000,120,,Util,7022,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77981871,-88.12925195
781,L4,RMT002,380,5,997488000000,120,,Util,7023,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.78025175,-88.12949755
782,L3,RMT002,380,5,997488000000,120,,Util,7024,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.78011262,-88.12949035
783,L2,RMT002,380,5,997488000000,120,,Util,7025,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77996614,-88.12948393
784,L1,RMT002,380,5,997488000000,120,,Util,7026,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77984196,-88.1294683
785,L2,RMT002,380,5,997488000000,120,,Util,7027,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77942462,-88.13107428
786,L6,RMT002,380,5,997488000000,120,,Util,7028,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77822469,-88.1333019
787,L5,RMT002,380,5,997488000000,120,,Util,7029,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77878768,-88.13321072
788,L4,RMT002,380,5,997488000000,120,,Util,7030,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77953548,-88.13308427
789,L3,RMT002,380,5,997488000000,120,,Util,7031,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7798197,-88.13214451
790,L10,RMT002,380,5,997488000000,120,,Util,5512,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77814858,-88.13517306
791,L11,RMT002,380,5,997488000000,120,,Util,5513,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77806505,-88.13577259
792,L1,RMT002,380,5,997488000000,120,,Util,7032,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77878952,-88.1377407
793,L2,RMT002,380,5,997488000000,120,,Util,7033,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77924459,-88.13767857
794,L3,RMT002,380,5,997488000000,120,,Util,7034,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77973762,-88.13762297
795,L4,RMT002,380,5,997488000000,120,,Util,7035,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.78024253,-88.13755778
796,L1,RMT002,380,5,997488000000,120,,Util,5514,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77957537,-88.13904584
797,L2,RMT002,380,5,997488000000,120,,Util,5515,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77944316,-88.13820476
798,L7,RMT002,380,5,997488000000,120,,Util,5597,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77969294,-88.14163053
799,L6,RMT002,380,5,997488000000,120,,Util,5598,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77973723,-88.14225131
800,L9,RMT002,380,5,997488000000,120,,Util,5599,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77964316,-88.14262714
801,L5,RMT002,380,5,997488000000,120,,Util,5600,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77973592,-88.14254252
802,L4,RMT002,380,5,997488000000,120,,Util,5601,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7797266,-88.14296451
803,L3,RMT002,380,5,997488000000,120,,Util,5602,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77970627,-88.14341005
804,L8,RMT002,380,5,997488000000,120,,Util,5603,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77961496,-88.14388271
805,L2,RMT002,380,5,997488000000,120,,Util,5604,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77969785,-88.14376391
806,L1,RMT002,380,5,997488000000,120,,Util,5605,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77969464,-88.14416493
807,L17,RMT002,380,5,997488000000,120,,Util,5606,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77954481,-88.14477956
808,L16,RMT002,380,5,997488000000,120,,Util,5607,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77899848,-88.14501349
809,L29,RMT002,380,5,997488000000,120,,Util,5608,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7785784,-88.14472255
810,L18,RMT002,380,5,997488000000,120,,Util,5609,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77757857,-88.14418044
811,L20,RMT002,380,5,997488000000,120,,Util,5610,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77760021,-88.14488117
812,L28,RMT002,380,5,997488000000,120,,Util,5611,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7784736,-88.14406426
813,L27,RMT002,380,5,997488000000,120,,Util,5612,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7783942,-88.14358711
814,L26,RMT002,380,5,997488000000,120,,Util,5613,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77837752,-88.14316318
815,L25,RMT002,380,5,997488000000,120,,Util,5510,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77835398,-88.14275588
816,L30,RMT002,380,5,997488000000,120,,Util,5614,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77859538,-88.14535855
817,L21,RMT002,380,5,997488000000,120,,Util,5615,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77590302,-88.14565575
818,P18L1,RMT002,380,5,997488000000,120,,Util,6596,Overhead,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77545349,-88.14570648
819,L2,RMT002,380,5,997488000000,120,,Util,5616,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77897815,-88.14214695
820,L2,RMT002,380,5,997488000000,120,,Util,5617,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77551247,-88.14372322
821,L3,RMT002,380,5,997488000000,120,,Util,5618,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77581554,-88.14359225
822,L4,RMT002,380,5,997488000000,120,,Util,5619,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77596098,-88.14370271
823,L5,RMT002,380,5,997488000000,120,,Util,5620,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77634705,-88.14356723
824,L6,RMT002,380,5,997488000000,120,,Util,5621,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77687716,-88.14366376
825,L7,RMT002,380,5,997488000000,120,,Util,5622,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77722809,-88.14351558
826,L17,RMT002,380,5,997488000000,120,,Util,5623,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77747582,-88.14370464
827,L8,RMT002,380,5,997488000000,120,,Util,5624,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77760819,-88.14362962
828,L16,RMT002,380,5,997488000000,120,,Util,5625,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77755335,-88.14328644
829,L9,RMT002,380,5,997488000000,120,,Util,5626,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7780054,-88.14347917
830,L7,RMT002,380,5,997488000000,120,,Util,5525,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77515297,-88.14500174
831,L8,RMT002,380,5,997488000000,120,,Util,5627,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77554597,-88.1449624
832,L9-1,RMT002,380,5,997488000000,120,,Util,5628,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77584579,-88.14475467
833,L9,RMT002,380,5,997488000000,120,,Util,5629,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77585805,-88.14496785
834,L9-2,RMT002,380,5,997488000000,120,,Util,5630,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77583592,-88.14455102
835,L10,RMT002,380,5,997488000000,120,,Util,5631,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77605369,-88.14515186
836,L5,RMT002,380,5,997488000000,120,,Util,5632,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77602801,-88.14547337
837,L11,RMT002,380,5,997488000000,120,,Util,5633,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77656197,-88.14495147
838,L12,RMT002,380,5,997488000000,120,,Util,5634,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77695172,-88.14511105
839,L13,RMT002,380,5,997488000000,120,,Util,5635,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77760443,-88.14510278
840,L19,RMT002,380,5,997488000000,120,,Util,5636,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77750607,-88.14468297
841,L14,RMT002,380,5,997488000000,120,,Util,5637,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77803765,-88.14488828
842,L15,RMT002,380,5,997488000000,120,,Util,5638,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77843336,-88.14505261
843,L14,RMT002,380,5,997488000000,120,,Util,5516,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77753253,-88.14231378
844,L15,RMT002,380,5,997488000000,120,,Util,5639,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7774499,-88.14275957
845,L27,RMT002,380,5,997488000000,120,,Util,5640,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77180708,-88.14511512
846,L1,RMT002,380,5,997488000000,120,,Util,5641,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77212693,-88.14519652
847,L2,RMT002,380,5,997488000000,120,,Util,5642,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77239135,-88.14535014
848,L3,RMT002,380,5,997488000000,120,,Util,5643,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77297651,-88.14532392
849,L4,RMT002,380,5,997488000000,120,,Util,5644,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77352654,-88.14512872
850,L6,RMT002,380,5,997488000000,120,,Util,5645,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77466566,-88.14506657
851,L6,RMT002,380,5,997488000000,120,,Util,5646,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77453221,-88.14534879
852,L26,RMT002,380,5,997488000000,120,,Util,5521,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77514035,-88.14625333
853,L27,RMT002,380,5,997488000000,120,,Util,5520,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77517573,-88.14647231
854,L19,RMT002,380,5,997488000000,120,,Util,5647,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77592294,-88.14626553
855,L3,RMT002,380,5,997488000000,120,,Util,5648,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77610868,-88.1464228
856,L4,RMT002,380,5,997488000000,120,,Util,5649,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77647031,-88.14654725
857,L5,RMT002,380,5,997488000000,120,,Util,5650,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.77659083,-88.14624486
858,L6,RMT002,380,5,997488000000,120,,Util,5651,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7770448,-88.14636903
859,L7,RMT002,380,5,997488000000,120,,Util,5652,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.7776721,-88.14635232
860,L21,RMT002,380,5,997488000000,120,,Util,5653,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.777624,-88.14614401
