OBJECTID,MeasuredLe,NominalVol,OperatingV,ConductorT,FeederID,BackfillMa,BuriedDept,CableCount,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType,Latitude,Longitude
1627,72.20769922,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,29.471954140792374,SUG-1627,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76584675,-88.18093646
1628,29.11607572,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,11.912121167366507,SUG-1628,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76581358,-88.18134799
1629,59.86535301,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,24.50961723296439,SUG-1629,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76586091,-88.1813099
1630,69.9910629,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,28.564633180285526,SUG-1630,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7658067,-88.18119101
1631,55.71578111,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,22.813219482584486,SUG-1631,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76589905,-88.18106053
1632,65.19861144,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,26.697607841958927,SUG-1632,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76599367,-88.18056049
1633,63.7568729,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,26.096089542250766,SUG-1633,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76598099,-88.18061706
1634,56.84166532,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,23.266511068965713,SUG-1634,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76605434,-88.1801076
1635,62.22182701,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,25.47720877431678,SUG-1635,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76606986,-88.18006014
1636,54.62578373,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,22.36126048615234,SUG-1636,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76613639,-88.17960328
1637,69.17407064,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,28.32595386335239,SUG-1637,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76616196,-88.17956076
1638,57.85588841,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,23.691040133404687,SUG-1638,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76618756,-88.17930741
1639,61.80735644,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,25.290755628496143,SUG-1639,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76631145,-88.17854602
1640,48.10810979,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,19.685951694417227,SUG-1640,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7662835,-88.17860568
1641,52.87463941,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,21.642984590951205,SUG-1641,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76625473,-88.17885154
1642,70.00902037,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,28.5722602079337,SUG-1642,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76621346,-88.1786834
1643,72.37401471,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,29.545905369244878,SUG-1643,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76617114,-88.17893766
1644,72.58105281,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,29.63047177552275,SUG-1644,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76588628,-88.18069342
1645,139.98048917,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,57.12899775049274,SUG-1645,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76594888,-88.18031343
1646,70.00484398,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,28.570559950229644,SUG-1646,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7660913,-88.17943578
1647,74.04235434,10,150,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,30.218474698923508,SUG-1647,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76717338,-88.17256933
1648,64.44033182,10,150,OPN,RMT002,SOIL,0,1,Y,Utility,Service,26.36247667955118,SUG-1648,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76722615,-88.1727461
1649,83.6335896,10,150,OPN,RMT002,SOIL,0,1,Y,Utility,Service,34.235523788151326,SUG-1649,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76726107,-88.17270913
1650,82.33291559,10,150,OPN,RMT002,SOIL,0,1,Y,Utility,Service,33.697576316323264,SUG-1650,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7673489,-88.17222408
1651,82.81318371,10,150,OPN,RMT002,SOIL,0,1,Y,Utility,Service,33.903520442256784,SUG-1651,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76735746,-88.17217976
1652,82.83937598,10,150,OPN,RMT002,SOIL,2,1,Y,Utility,Service,33.91321688298123,SUG-1652,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76740956,-88.17168878
1653,83.22624397,10,150,OPN,RMT002,SOIL,2,1,Y,Utility,Service,34.078324273214584,SUG-1653,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7674581,-88.17138131
1654,84.89677068,10,150,OPN,RMT002,SOIL,2,1,Y,Utility,Service,34.74538931568371,SUG-1654,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76744858,-88.17143876
1655,67.39093716,10,150,OPN,RMT002,SOIL,0,1,Y,Utility,Service,27.59546228026702,SUG-1655,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76749334,-88.17085778
1656,88.64931818,10,150,OPN,RMT002,SOIL,0,1,Y,Utility,Service,36.28522450721752,SUG-1656,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76751422,-88.17091376
1657,94.27121203,10,150,OPN,RMT002,SOIL,0,1,Y,Utility,Service,38.60753792982862,SUG-1657,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76756098,-88.17034698
1658,92.21669189,10,150,OPN,RMT002,SOIL,0,1,Y,Utility,Service,37.75997262856851,SUG-1658,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76755155,-88.17039485
1659,76.21249025,10,150,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,31.111785786761637,SUG-1659,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76722874,-88.17231073
1660,74.37508747,10,150,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,30.360334538537288,SUG-1660,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76733498,-88.17151578
1661,70.04695524,10,150,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,28.584875126233236,SUG-1661,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76742512,-88.17047966
1662,73.13099237,10,150,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,29.84859422432464,SUG-1662,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76741814,-88.1707338
1663,10.33692086,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,4.234085660257309,SUG-1663,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77044451,-88.16674917
1664,44.64425862,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,18.275697853904806,SUG-1664,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77051001,-88.16672382
1665,59.38474894,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,24.310548904083262,SUG-1665,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77052622,-88.16679159
1666,92.32628627,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,37.81715383930291,SUG-1666,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77061471,-88.16585117
1667,85.27493551,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,34.81967033518586,SUG-1667,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77073979,-88.16601034
1668,94.34723448,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,38.551490640985506,SUG-1668,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77080188,-88.16600305
1669,72.52795223,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,29.67456345823339,SUG-1669,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76964513,-88.16706152
1670,51.82306894,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,21.21468891491454,SUG-1670,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76961931,-88.16712931
1671,75.45960281,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,30.793382863931587,SUG-1671,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76954953,-88.16728437
1672,43.63791724,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,17.86278772956686,SUG-1672,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.76959444,-88.16745642
1673,5.66982008,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,2.314576130512435,SUG-1673,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77910949,-88.1526444
1674,7.38115503,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,3.012683770809992,SUG-1674,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77909404,-88.15222498
1675,6.98670445,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,2.851582915437688,SUG-1675,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77908437,-88.15195418
1676,5.16996297,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,2.1100573692013698,SUG-1676,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77907083,-88.15158292
1677,11.89960558,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,4.861056392083108,SUG-1677,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77906226,-88.15126278
1678,19.06886544,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,7.8118263720309145,SUG-1678,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77862148,-88.15081969
1679,6.9961836,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,2.8634573321600003,SUG-1679,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77860279,-88.14955504
1680,24.00869056,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,9.826848913146499,SUG-1680,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7786095,-88.15019823
1681,15.86803163,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,6.4865217154329855,SUG-1681,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77897552,-88.14972115
1682,31.43337626,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,12.877197445189116,SUG-1682,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77917652,-88.14953719
1683,13.56374702,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,5.553205972852115,SUG-1683,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77882753,-88.15022712
1684,24.46696763,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,10.011154826013787,SUG-1684,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77879172,-88.1501784
1685,24.89875063,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,10.196416419690326,SUG-1685,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77884553,-88.14952616
1686,39.52700932,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,16.14060524148632,SUG-1686,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77884355,-88.15296767
1687,67.46121455,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,27.635928028632655,SUG-1687,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77817039,-88.15930119
1688,96.40353552,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,39.37263001199926,SUG-1688,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77822928,-88.15912271
1689,92.66429198,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,37.83337051315823,SUG-1689,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77826331,-88.15912278
1690,81.29106349,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,33.177300229807365,SUG-1690,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77826221,-88.15943471
1691,135.23793424,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,55.23697984345929,SUG-1691,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77908992,-88.15876035
1692,6.51050003,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,2.6572075304138756,SUG-1692,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77863432,-88.15929416
1693,59.71484115,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,24.413109025316963,SUG-1693,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77860359,-88.15920098
1694,32.10491297,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,13.108968916314906,SUG-1694,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77864583,-88.15923045
1695,97.51534066,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,39.92058935687536,SUG-1695,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77901791,-88.15890798
1696,89.57720584,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,36.65052796183633,SUG-1696,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77904416,-88.15887672
1697,50.00086875,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,20.482057473248208,SUG-1697,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77787537,-88.15935129
1698,49.63126974,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,20.332049372538812,SUG-1698,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77801098,-88.1593282
1699,6,60,380,OPN,RMT002,SOIL,2,1,N,Utility,Secondary,2.4489236113301445,SUG-1699,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77807958,-88.1593276
1700,27.31340108,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,11.152051358526599,SUG-1700,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7778166,-88.15931769
1701,27.03795303,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,11.039630535181734,SUG-1701,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77795253,-88.15929506
1702,48.47870071,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,19.798777116571358,SUG-1702,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77778461,-88.15928359
1703,82.18055303,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,33.548249358902055,SUG-1703,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77783553,-88.15950469
1704,56.36968763,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,23.013370830688235,SUG-1704,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77780003,-88.15946149
1705,42.24481363,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,17.24891330405078,SUG-1705,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77796383,-88.15940849
1706,95.73100243,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,39.159436943029476,SUG-1706,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77853451,-88.15798649
1707,70.4555187,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,28.854882400587393,SUG-1707,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77833403,-88.15798824
1708,78.2754282,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,31.988337488777706,SUG-1708,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77880938,-88.15812166
1709,63.7098807,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,26.022525014948247,SUG-1709,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77870116,-88.15149468
1710,124.14532599,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,50.804684814148516,SUG-1710,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77449918,-88.16654731
1711,117.48482574,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,48.00619249544924,SUG-1711,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77471817,-88.16649288
1712,63.92311098,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,26.09690305810956,SUG-1712,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7746441,-88.16655399
1713,92.93468615,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,38.02726832532857,SUG-1713,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77424583,-88.16633818
1714,86.35017245,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,35.29033041306981,SUG-1714,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77440943,-88.16630278
1715,220.72881862,60,380,OPN,RMT002,SOIL,0,1,N,Utility,Secondary,90.25050561903859,SUG-1715,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77367847,-88.16578754
1716,56.65457368,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,23.157434417608727,SUG-1716,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77394604,-88.16594496
1717,57.4772754,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,23.476957353836287,SUG-1717,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77389875,-88.16593027
1718,42.23564386,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,17.293772383895323,SUG-1718,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77345466,-88.16548042
1719,14.56744028,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,5.9492816281333365,SUG-1719,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77911622,-88.15263033
1720,17.7526652,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,7.2530078366259465,SUG-1720,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77910162,-88.15221065
1721,18.51222612,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,7.558350272194696,SUG-1721,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77909095,-88.15193555
1722,18.55718571,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,7.578250515774357,SUG-1722,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77907722,-88.15154235
1723,14.45050377,60,380,OPN,RMT002,SOIL,0,1,Y,Utility,Service,5.902916315820484,SUG-1723,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77906886,-88.15125504
1724,24.52593293,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,10.014962623953117,SUG-1724,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77863785,-88.15022655
1725,15.18422913,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,6.216431693133299,SUG-1725,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77861713,-88.15018111
1726,12.92848193,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,5.292476684373565,SUG-1726,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77859449,-88.14955048
1727,12.31461329,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,5.040720055071968,SUG-1727,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77879831,-88.14953868
1728,15.43841436,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,6.316883187140135,SUG-1728,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77915022,-88.14952724
1729,12.16137844,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,4.96754709762687,SUG-1729,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77898915,-88.14973031
1730,26.78728028,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,10.949997203203484,SUG-1730,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77877592,-88.15016493
1731,17.37985823,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,7.10998928071818,SUG-1731,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77879382,-88.15024522
1732,103.04582042,60,380,OPN,RMT002,SOIL,2,3,Y,Utility,Service,42.18145090991499,SUG-1732,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77633591,-88.15018853
1733,109.19134628,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,44.69767896392215,SUG-1733,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77229215,-88.15587148
1734,109.95346471,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,45.01262906349018,SUG-1734,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.77229051,-88.15564792
1735,92.93624919,60,380,OPN,RMT002,SOIL,2,1,Y,Utility,Service,38.02347002314286,SUG-1735,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7709384,-88.14753123
