OBJECTID,Installati,FacilityID,Owner,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
805,1094601600000,T5,Utility,{99901283-9E79-429A-BA17-D4D055CC7920},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78776656,-88.15869955
806,1094601600000,T4,Utility,{5CCA7E89-E3B9-4A69-B613-E422988B28DF},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78798548,-88.16107347
807,1094601600000,SC1-T3,Utility,{52CE0A38-CDA5-4DB5-A970-9B00EECDEB8A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7889127,-88.16044111
808,1094601600000,SC1-T2,Utility,{3E512096-BA64-4B33-86EF-46E6B54C8A09},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78903608,-88.16169424
809,1094601600000,SC1-T1,Utility,{D1CF8416-AB37-486B-9445-1D511A9644F8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78947035,-88.16298501
810,1094601600000,SC1-T1,Utility,{54501005-1975-4A19-9B83-8F8AA8F3D4E7},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78580745,-88.16725306
811,1094601600000,SC1-T2,Utility,{AA9CEEA5-326C-4F5D-8ADF-3E443152EDED},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78692989,-88.1672027
812,1094601600000,SC1-T3,Utility,{BC27C5A6-B4FD-4C25-9AF3-D737C49F3A76},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78772351,-88.16702907
813,1094601600000,MH1-T3,Utility,{68BD7B39-6431-427E-9A28-557EAE556178},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78568966,-88.16254626
814,913334400000,MH3-T1,Utility,{7B02EBDC-A7AE-42E6-AD2A-A1E75D587BFE},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78248568,-88.17393206
815,1094601600000,MH3-T4,Utility,{114C1B7A-71BF-489A-B976-D035FB8A380D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78310385,-88.17289413
816,1094601600000,MH3-T5,Utility,{D74A9C5C-8E82-433C-AC0E-D63C10F521B6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78343112,-88.17330575
817,1094601600000,MH3-T2,Utility,{660558A5-25D6-43FC-8CFE-B8F0F3B0DF9B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79123133,-88.1646704
818,1094601600000,T4,Utility,{F979E645-BBBD-4F53-A651-4943B9461787},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78734249,-88.16864855
819,1094601600000,SC1-T1,Utility,{7440D3B5-51A9-4D10-8108-E630B2515A91},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78568982,-88.16588805
820,1094601600000,SC1-T2,Utility,{906C0C76-0010-4BE0-A141-CF8B7FC59FDB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78644441,-88.16587201
821,1094601600000,SC1-T3,Utility,{55B96A13-E746-4ABE-99FA-9CC1FD3EF410},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78741029,-88.16585147
822,1094601600000,T3,Utility,{4D8FF676-BFBD-4A8F-A8CE-A32FFF89A9BC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78641844,-88.1635712
823,1094601600000,SC1-T6,Utility,{EBE7335E-06DD-4ED9-B1A2-9AEA74A981A5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78815979,-88.16295593
824,1094601600000,SC1-T5,Utility,{653FC685-0BCD-4A23-9AA4-311B72473526},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78828841,-88.16435117
825,1094601600000,MH2-T3,Utility,{72FF88EF-DEFE-4FF6-BE0A-3176BC6E3CDD},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80347573,-88.1663032
826,1094601600000,MH2-T2,Utility,{69F6E43A-07FB-474E-965D-A60E7D07C8B2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80306545,-88.16658595
827,1094601600000,MH1-T1,Utility,{D80EACB3-3623-47CE-96EF-C3AB3C50C132},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80210319,-88.16667076
828,913334400000,P1-2-T1,Utility,{CEE42369-4174-4D9C-95CE-D1287A351254},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78016733,-88.17890461
829,913334400000,P4-2-T1,Utility,{F61A1899-F63B-4EEC-B7E4-E2EBF83216A0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77930621,-88.17825468
830,1094601600000,SC-T3,Utility,{7575C76E-5499-42A1-B164-C5F4B47089B3},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7900737,-88.16547147
831,1094601600000,SC-T2,Utility,{33B4D4EA-3052-41F4-BA0C-B015D622782E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78958734,-88.1659206
832,1094601600000,SC-T4,Utility,{34315E8A-91A1-4362-8DAB-F1FC2E6E66DC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78987051,-88.16489331
833,1094601600000,MH13-T1,Utility,{5D854146-A272-40B9-B4E8-047368F13E27},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7943846,-88.1695833
834,913334400000,P3-T1,Utility,{A7E8672E-40BC-4C81-8781-56DBA22B3115},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76955974,-88.18612468
835,1275696000000,SC4-T1,Utility,{174B96ED-F725-4FEC-B9D3-982C245879F6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76921234,-88.19571779
836,1275696000000,SC6-T1,Utility,{1E30822A-38F9-4CAB-B02D-3AD002B77D2D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76914306,-88.20111804
837,1275696000000,SC7-T2,Utility,{755CA646-F1C5-412B-B970-0A63C2873C21},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76938425,-88.20287793
838,1275696000000,SC5-T1,Utility,{44122CC4-8DEA-4E06-BD3D-AE0E85D57F3B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76874962,-88.19729843
839,1275696000000,SC2-T1,Utility,{0EAEAC9C-8DFB-40AC-A845-679275590AEB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76725624,-88.19538848
840,1275696000000,SC1-T3,Utility,{E6E40446-624F-42D7-AFFF-027F7F5ABBD8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76646214,-88.20311173
841,1275696000000,SC1-T2,Utility,{EE67DDE4-8FD6-4DF4-BE53-2B4C5C789A7C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7673454,-88.20353677
842,1275696000000,SC1-T1,Utility,{AD2EAF92-6C95-44D9-A019-48606B2B0ABE},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7680193,-88.20364102
843,1275696000000,SC7-T1,Utility,{C14EA228-566F-4078-9603-AABA3E63B037},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76932122,-88.20321866
844,1275696000000,SC3-T1,Utility,{5148FB4B-15B6-41A9-87C7-F171BB6BD73D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76498136,-88.20178812
845,1275696000000,SC4-T2,Utility,{8FF823DF-32EA-48D1-AABD-AB92F5B47016},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76474714,-88.20036089
846,1275696000000,SC4-T1,Utility,{1C1F1F1B-CC59-4703-A0D1-EF649DA4048A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76499837,-88.1993364
847,1275696000000,SC4-T3,Utility,{72B70704-5970-4CED-B082-B9E35B929110},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76454676,-88.19804325
848,1275696000000,SC1-T1,Utility,{C0637898-F604-45B7-ACD7-30F29693F223},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76900951,-88.19117845
849,913334400000,SC3-T2,Utility,{2C7BFC28-4486-46D5-9892-197C98988229},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77391069,-88.18541615
850,913334400000,SC3-T1,Utility,{799CF7A4-1DFB-4FEE-974D-A7E343580F1E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77298079,-88.1853572
851,913334400000,SC1-T3,Utility,{88BEC1C4-F645-403C-BA03-6B89DBCD2512},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77550649,-88.18436774
852,1146873600000,SC3-T1,Utility,{37A7B486-AA09-4AE0-BAC4-44FB5B3EE992},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77618606,-88.19851313
853,1146873600000,SC4-T2,Utility,{F8206496-E4D2-4F93-B95F-52A9532E1551},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77397231,-88.19897168
854,1146873600000,SC4-T3,Utility,{663B4E7A-CE53-422D-BD85-E04CEF1F87CA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77349768,-88.19913325
855,1275696000000,SC1-T1,Utility,{DF70324E-BB68-479F-8B02-F05221722B9E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77149603,-88.19582436
856,1146873600000,SC4-T4,Utility,{CAE63A4C-682C-4CCE-BA0A-4B7664E8816D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77608236,-88.20110712
857,1275696000000,SC1-T2,Utility,{390DFB0F-5993-42D7-B940-2C03EF4A3F10},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77146902,-88.19582465
858,1275696000000,SC2-T3,Utility,{1DCF4077-A167-422E-86F4-B9900447BCA4},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77114778,-88.19914411
859,913334400000,MH1-T1,Utility,{A380B6D7-937C-4DA8-A24F-1DCA976754E6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77476624,-88.18958318
860,913334400000,SC2-T10,Utility,{6D085AFE-3E4C-4785-AAEE-2E7AD48F5258},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77486951,-88.18268724
861,913334400000,SC2-T8,Utility,{92BBD43B-A89C-4CB7-864F-E867DE3C5981},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77367502,-88.18258605
862,913334400000,SC7-T1,Utility,{51E04A20-6F9F-488C-9E3B-7C996143D199},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76884186,-88.18796825
863,913334400000,S2-T2,Utility,{2D43B72B-42CE-4C71-9D93-34654AD92C9B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76930566,-88.18564952
864,913334400000,MH-T1,Utility,{5A9555B8-47C2-4A46-9CF4-929B502D392D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77058966,-88.18499008
865,1275696000000,SC1-T9,Utility,{B6B31F4F-B559-4D46-8EA3-61AD7D3B6F00},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76319752,-88.20429954
866,1275696000000,SC1-T8,Utility,{B0608B33-5B4E-47BE-90D6-ECB54D913406},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76341643,-88.20306206
867,1275696000000,SC1-T6,Utility,{0B078EBE-C66F-4BFB-BD27-CBC62811D1E2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76441324,-88.20333521
868,1275696000000,SC1-T5,Utility,{00B220D3-E0C2-42E0-8568-090DD61E6BA9},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76472652,-88.20323829
869,1275696000000,SC1-T4,Utility,{33E60BF7-9C2C-4349-A5BA-2E6D61978B80},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76462883,-88.20516415
870,1275696000000,SC1-T3,Utility,{7F59E1D4-3F63-4914-9416-14E6666D468F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76561702,-88.20461401
871,1275696000000,SC1-T4,Utility,{F69BAF05-4D55-45F8-A50E-C745A3A672A7},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76624978,-88.20347226
872,1275696000000,SC2-T1,Utility,{F5C6EDE4-F3EF-4276-8E76-F42347E82EB3},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76617189,-88.20237288
873,1275696000000,SC4-T4,Utility,{8A4A9FE6-9329-4C0D-B6DE-3F1374A1BA44},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76460359,-88.19674248
874,1275696000000,SC1-T7,Utility,{E9FCC3FE-01E1-4CC6-A56D-3600941AFDE1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76395593,-88.20287901
875,1275696000000,SC1-T2,Utility,{A68ACD02-8F6D-4374-BFFC-5DAE301382FD},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76319567,-88.20201584
876,913334400000,SC9-T3,Utility,{404BEE40-6BE2-4320-8746-FB701236E35F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76616275,-88.18465075
877,913334400000,SC8-T5,Utility,{C1BA574C-EA35-41C3-B468-D0E7E5429638},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76647608,-88.1853522
878,913334400000,SC9-T5,Utility,{37954E0B-306C-4C96-B650-55EDEA4FA292},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76607723,-88.18558191
879,913334400000,SC9-T2,Utility,{759D9BD7-75E2-48C2-BCC3-6EA50CA2734D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76544787,-88.18550521
880,913334400000,SC8-T2,Utility,{DED9C5C5-85CF-4554-91A0-22C9C406FCDF},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.767552,-88.18528483
881,913334400000,SC7-T8,Utility,{14113E83-E67D-45F7-8459-64F09C079C8D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76790034,-88.18602018
882,913334400000,SC8-T1,Utility,{18DAB062-D186-4D4E-865D-4CFF35DFD2F8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76750737,-88.18532825
883,913334400000,SC8-T3,Utility,{03FABC22-78E2-4421-812C-EC81B2E57B20},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76755856,-88.1845969
884,913334400000,SC8-T4,Utility,{310E131B-80CD-4E6D-B388-749042A1AE44},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76693498,-88.18400433
885,913334400000,SC7-T7,Utility,{5E377BF9-2CA5-4666-B99A-FE6DC4592AC3},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76499994,-88.1875516
886,913334400000,SC7-T6,Utility,{F427D181-264F-46F4-8493-230FB6A64AB0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76565369,-88.18705872
887,913334400000,SC7-T5,Utility,{202BD18E-AAC8-41AE-9AA7-B575B6AEFB7A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76656061,-88.18707499
888,913334400000,SC7-T2,Utility,{CA4577EA-8A27-4CA8-A54F-BB8AF906C4BC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76843288,-88.18768719
889,913334400000,SC7-T3,Utility,{FBC960F0-8F6D-4CE2-B07B-D8BCB2E181D1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7679602,-88.18853523
890,913334400000,SC2-T9,Utility,{28E3F1DC-433E-4EC6-B791-4C75EC58E373},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77074916,-88.18256645
891,913334400000,SC2-T9,Utility,{5C95F676-A905-4184-8345-B6E29A67A398},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77412939,-88.18258658
892,913334400000,SC2-T6,Utility,{9D17CE97-49BC-43B5-9AF7-B22AAF341CC5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77176859,-88.18271907
893,913334400000,SC2-T7,Utility,{D4302705-F384-4C7D-AE49-FF4593B8E9A0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77212851,-88.18269962
894,913334400000,SC7-T4,Utility,{50CA9ACC-692A-4ADD-8284-BD77E2E79F1E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76737998,-88.18713496
895,1275696000000,SC1-T2,Utility,{1609DB09-325C-429A-BD1E-758A5A685D56},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77024431,-88.19182033
896,913334400000,SC9-T1,Utility,{42B1F04C-335A-4CFC-B33F-CC4AAF4AA69C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76548929,-88.18551088
897,913334400000,SC1-T1,Utility,{8D9CB49F-4C4B-404D-9482-E65A95D99DBB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77714358,-88.18629031
898,913334400000,SC1-T2,Utility,{20BC5EFA-F589-4153-A4CC-9C397C6ED119},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7772865,-88.18909854
899,1275696000000,P19-T1,Utility,{0EBD67AF-C719-4FDA-9DF9-947842B3F1AD},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77059104,-88.19426609
900,1146873600000,SC1-T1,Utility,{4C9EB421-128B-4184-9BA6-36637C7978AD},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77375015,-88.1931721
901,1275696000000,SC1-T2,Utility,{C59A8117-F4F0-43E9-8DE9-6741356C0B77},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77001823,-88.19949933
902,1275696000000,SC3-T2,Utility,{50A5FA1C-A5DD-4413-969D-D9857291EC31},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76674735,-88.19385147
903,1275696000000,SC3-T3,Utility,{163B5E63-93BE-4026-B937-9C868B23C14F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76674834,-88.19368283
904,1275696000000,SC3-T1,Utility,{E88DB8D1-7759-4DE9-ACDB-9E2D1367678C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7660258,-88.19429533
905,1275696000000,SC4-T1,Utility,{DD60FCD4-5A9D-4B80-AF27-7C06E01DE189},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76483863,-88.19470769
906,1275696000000,SC4-T2,Utility,{F336E198-0FA3-491C-B051-9831E393C7DB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76510492,-88.195908
907,1275696000000,SC5-T2,Utility,{796B029D-A9A0-4B9B-85FA-D8526B4C814E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76391522,-88.19719473
908,1275696000000,SC5-T1,Utility,{96A02E0E-9218-4E62-8E05-9A8A71A22710},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.763533,-88.19630208
909,1275696000000,SC1-T1,Utility,{DC1A052E-AECB-4B70-8580-111AEE68603F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76320875,-88.20036895
910,1275696000000,SC6-T2,Utility,{17F62729-0751-490A-810A-C7E6F3757E53},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76873786,-88.20048775
911,1275696000000,SC1-T2,Utility,{F7C2F112-277B-4774-A96D-579F7AC2871D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7673147,-88.20503563
912,1146873600000,SC3-T2,Utility,{AF55A2BF-A176-418B-B2BA-1CA121F22A9D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77306445,-88.19658582
913,1275696000000,SC1-T1,Utility,{B7087797-897F-4B2B-8AB7-45DBA78E23E5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77051235,-88.19861084
914,913334400000,SC2-T6,Utility,{9B36A16F-5343-4FC2-9456-92713AB8B03A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77404632,-88.19158575
915,913334400000,T1,Utility,{66CCA101-7552-4299-B549-F3A08CB5AB13},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77012802,-88.18528527
916,913334400000,T2,Utility,{FEC8BB32-46B2-4018-A10F-29737D866C70},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77005303,-88.18455952
917,913334400000,SC6-T1,Utility,{CF81DF86-42F0-462C-BCFE-43B891234A36},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7702182,-88.18721681
918,913334400000,SC6-T2,Utility,{33BCB73A-637F-4ABC-92C0-90B2E161D218},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77012927,-88.18771852
919,1275696000000,MH11-SC1-T1,Utility,{86DCD8DD-7018-40AA-9F88-8B292E63F202},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77127761,-88.20242326
920,1275696000000,SC2-T1,Utility,{EDEF7419-866D-4CE1-8E25-68E3CB39CB4F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77088747,-88.19975292
921,1275696000000,SC2-T2,Utility,{BBC94E55-2215-49CC-8F3D-35FCC8031CCB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77100447,-88.19869196
922,1146873600000,SC3-T1,Utility,{A101934E-4276-4EB5-B3EA-9BAB364E88EB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77283069,-88.20031181
923,1146873600000,SC4-T1,Utility,{CDCD5652-7106-423D-B4EC-41CB2CDD664F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77413211,-88.19800606
924,1146873600000,SC3-T2,Utility,{8AA903FD-3A14-461E-9E26-BF5D607D867D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77571455,-88.19800967
925,1146873600000,SC2-T2,Utility,{37B1C68A-2FCF-46B4-A7D8-39C99A28D875},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77747342,-88.19688996
926,1146873600000,SC6-T1,Utility,{00DDDA79-9E81-4120-9A49-C3106013E111},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77659137,-88.20270939
927,1146873600000,SC4-T1,Utility,{A3F9C142-9966-4ECD-BB89-5A38DF6C579D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77585237,-88.20150469
928,1146873600000,SC4-T2,Utility,{BD445BA2-47AF-4C85-BEBE-6C24A4B96635},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77642479,-88.20132472
929,1146873600000,SC6-T2,Utility,{3D04A10F-3A54-48F5-A31B-5D27C2418885},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77701876,-88.2024143
930,1146873600000,SC6-T3,Utility,{F10D0989-1D95-40B7-84F7-AB17BA2988D0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77717386,-88.20347439
931,1146873600000,SC6-T4,Utility,{27F90078-333E-4BC2-BAA2-9403560796DA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77760017,-88.20295924
932,1146873600000,SC6-T5,Utility,{3DDF6CBB-787B-438B-8F57-D33D05C984E8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77764209,-88.20295915
933,1146873600000,SC6-T6,Utility,{DDB2B1E7-46FF-4225-AF0C-957D0D64872A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77781051,-88.20358513
934,1146873600000,SC6-T7,Utility,{DE463AE6-FFE4-4E45-BC6F-6BDE303D9248},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77781921,-88.20454497
935,1146873600000,SC4-T3,Utility,{80DA18D6-2837-42DB-8C41-5F6CD2A8D695},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77663038,-88.20088962
936,1146873600000,SC7-T1,Utility,{340F94C8-4715-40D8-9D24-CF2859B9030E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77429404,-88.20294606
937,1146873600000,SC7-T2,Utility,{6078D65F-1B7D-48A1-84AC-5FCFBC41DB45},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77439707,-88.20397826
938,1146873600000,SC8-T1,Utility,{35EE9AAA-C311-4987-89D2-91CBD0D186F3},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77353326,-88.20371819
939,1146873600000,SC3-T1,Utility,{5849F39F-A113-4E62-BD34-B89708DDD759},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77315851,-88.20457287
940,1275696000000,MH11-SC1-T2,Utility,{25423DC9-67B9-4295-97AF-87CDCFE1EBD2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77071795,-88.20491977
941,1275696000000,SC2-T1,Utility,{1398A06E-60A1-4ED3-90C9-452013B23CB9},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76992196,-88.20492103
942,1275696000000,SC1-T1,Utility,{F1C34D3F-76FB-4766-AF52-3BB618630503},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76792468,-88.2053199
943,1146873600000,SC2-T1,Utility,{72469A2E-C0D1-4C71-9A71-4790E6A84287},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77721216,-88.19768809
944,1146873600000,SC1-T6,Utility,{C6CA4361-38BA-43EA-9A3A-7EBAC8AE13C6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77728186,-88.19510589
945,1146873600000,SC1-T7,Utility,{A278A663-8908-45CF-AC13-7892A1199881},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77728636,-88.1948831
946,1146873600000,SC1-T5,Utility,{187F4DCB-F61E-4C8F-950B-E5E9CD548C1E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77675888,-88.195037
947,1146873600000,SC1-T1,Utility,{B190D920-6528-4637-A7A3-DEBF1A1D1593},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.775494,-88.19499325
948,1146873600000,SC1-T2,Utility,{615C7AE6-22F8-427B-8B37-4DFEFE07C26C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77539367,-88.19476433
949,1146873600000,SC1-T3,Utility,{F329D112-9D54-4FAC-B522-328884F355D8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77540695,-88.19393051
950,1146873600000,SC1-T4,Utility,{2229E60E-15E8-4DBD-8568-B3C5C02DE4C0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77634697,-88.19510599
951,913334400000,SC9-T4,Utility,{2EFCEBAD-60A2-4FF4-A815-3FBAAC8C3944},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76596355,-88.1839444
952,913334400000,SC2-T8,Utility,{33A5579F-FCB2-479B-ADB6-82C3DD84B64E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77385024,-88.18927808
953,913334400000,SC2-T7,Utility,{0E1549F7-3312-49FB-873A-A3DC02EC89D2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77382606,-88.19008989
954,913334400000,SC2-T5,Utility,{941FA742-BF79-4D81-BC2B-5BED7EB3163B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77634159,-88.19214924
955,913334400000,SC2-T3,Utility,{34267041-C01F-41BB-B8A5-00F317D88A94},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77600997,-88.19078629
956,913334400000,SC2-T2,Utility,{BAB33026-EFE1-4EC1-80A0-0A51B226B4E2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77549822,-88.19112794
957,913334400000,SC2-T1,Utility,{F3CDC5DB-1C48-40AB-BA74-CAEFABFC8BDE},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77549465,-88.19209859
958,913334400000,SC2-T4,Utility,{F3A8CFAA-522E-4035-9801-27F7C63E54C1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77614922,-88.19166116
959,913334400000,SC1-T1,Utility,{CDBA30FF-6D55-4431-98E5-696DF86A7615},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77641594,-88.18850256
960,913334400000,SC1-T3,Utility,{5BCE1F96-493A-4F26-A8C4-8DF9C29AC747},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77602593,-88.18903554
961,913334400000,SC1-T2,Utility,{21F1AE1D-08F5-4CAF-9838-77A29D468D47},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77551282,-88.18867517
962,913334400000,SC2-T2,Utility,{5FDB080A-CE8B-49E4-A161-8EFBC58401EA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77564436,-88.18757439
963,913334400000,SC2-T11,Utility,{00E84CD4-4447-4F17-A74C-C253E5E20BF8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77433701,-88.18720788
