OBJECTID,MeasuredLe,NominalVol,OperatingV,ConductorT,FeederID,ConductorC,OWNER,OPERATINGC,Shape_Length,FacilityID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
755,154.21601311,380,380,OPN,RMT004,HOR,Utility,Distribution,63.102256849536374,POH -755,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77670401,-88.17654913
756,97.75413386,380,380,OPN,RMT004,HOR,Utility,Distribution,40.024151067665215,POH -756,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7734413,-88.16507479
757,131.57189156,380,380,OPN,RMT004,HOR,Utility,Distribution,53.896069015663386,POH -757,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77456879,-88.16536282
758,204.21528659,380,380,OPN,RMT004,HOR,Utility,Distribution,83.33959042935665,POH -758,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77270916,-88.1593056
759,55.28622316,380,380,OPN,RMT004,HOR,Utility,Distribution,22.64749994690916,POH -759,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7760996,-88.15100833
760,61.73620801,380,380,OPN,RMT004,HOR,Utility,Distribution,25.2892334260126,POH -760,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77423855,-88.14441724
761,53.13521144,380,380,OPN,RMT004,HOR,Utility,Distribution,21.684992005815026,POH -761,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77495878,-88.14427554
762,188.12681839,380,380,OPN,RMT004,HOR,Utility,Distribution,77.06240095923441,POH -762,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77388303,-88.14301631
763,50.78866875,380,380,OPN,RMT004,HOR,Utility,Distribution,20.72653701713174,POH -763,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77256756,-88.15466428
764,268.76343867,380,380,OPN,RMT004,HOR,Utility,Distribution,110.09972614359177,POH -764,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77782667,-88.13866296
765,667.11597938,380,380,OPN,RMT004,HOR,Utility,Distribution,272.3588885359808,POH -765,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79925027,-88.16118399
766,80.13902951,380,380,OPN,RMT004,HOR,Utility,Distribution,32.76836459865764,POH -766,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79248099,-88.12940902
767,48.36081278,380,380,OPN,RMT004,HOR,Utility,Distribution,19.74447344434242,POH -767,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79215479,-88.12964608
768,70.9249151,380,380,OPN,RMT004,HOR,Utility,Distribution,28.953164583036173,POH -768,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79208537,-88.13181719
769,124.43972188,380,380,OPN,RMT004,HOR,Utility,Distribution,50.92983564053391,POH -769,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78814496,-88.13389389
770,75.10954722,380,380,OPN,RMT004,HOR,Utility,Distribution,30.73009808504854,POH -770,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78853215,-88.13209581
771,110.09241667,380,380,OPN,RMT004,HOR,Utility,Distribution,45.10285557865472,POH -771,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78308251,-88.14386774
772,60.0109005,380,380,OPN,RMT004,HOR,Utility,Distribution,24.584288967726003,POH -772,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78056894,-88.13755391
773,121.57894253,380,380,OPN,RMT004,HOR,Utility,Distribution,49.808626954148984,POH -773,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78345028,-88.13714885
774,422.09279278,380,380,OPN,RMT004,HOR,Utility,Distribution,172.36679234216473,POH -774,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78074946,-88.17878434
775,200.100008,380,380,OPN,RMT004,HOR,Utility,Distribution,81.98351724290771,POH -775,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78684426,-88.14196476
776,148.76966314,380,380,OPN,RMT004,HOR,Utility,Distribution,60.953354053440776,POH -776,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78732285,-88.14195119
777,108.0528082,380,380,OPN,RMT004,HOR,Utility,Distribution,44.27037099138985,POH -777,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78642153,-88.14197703
778,11.99999998,380,380,OPN,RMT004,HOR,Utility,Distribution,4.914321669452166,POH -778,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78250669,-88.17263694
779,249.52494196,380,380,OPN,RMT004,HOR,Utility,Distribution,102.18801793456059,POH -779,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78177722,-88.17203117
780,14.55773423,380,380,OPN,RMT004,HOR,Utility,Distribution,5.942543027047403,POH -780,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78209861,-88.17191319
781,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915513397394934,POH -781,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78169095,-88.17549612
782,188.50406925,380,380,OPN,RMT004,HOR,Utility,Distribution,76.97559840387352,POH -782,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78261375,-88.17232086
783,750.41445779,380,380,OPN,RMT004,HOR,Utility,Distribution,306.43164912359794,POH -783,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78133556,-88.17678301
784,22.1914454,380,380,OPN,RMT004,HOR,Utility,Distribution,9.055805520875907,POH -784,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76929333,-88.18885968
785,4.99999,380,380,OPN,RMT004,HOR,Utility,Distribution,2.0409046275987093,POH -785,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78803247,-88.14646027
786,,380,380,OPN,RMT004,HOR,Utility,Distribution,76.70681242723617,POH -786,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
787,,380,380,OPN,RMT004,HOR,Utility,Distribution,112.3351452393487,POH -787,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
788,,380,380,OPN,RMT004,HOR,Utility,Distribution,89.77439071315209,POH -788,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
789,,380,380,OPN,RMT004,HOR,Utility,Distribution,197.31120752787095,POH -789,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
790,,380,380,OPN,RMT004,HOR,Utility,Distribution,196.96311904889478,POH -790,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
791,,380,380,OPN,RMT004,HOR,Utility,Distribution,211.2317105334577,POH -791,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
792,,380,380,OPN,RMT004,HOR,Utility,Distribution,180.06847142093932,POH -792,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
793,,380,380,OPN,RMT004,HOR,Utility,Distribution,342.8496137065281,POH -793,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
794,,380,380,OPN,RMT004,HOR,Utility,Distribution,356.8025151977107,POH -794,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
795,,380,380,OPN,RMT004,HOR,Utility,Distribution,167.40997567799093,POH -795,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
796,,380,380,OPN,RMT004,HOR,Utility,Distribution,206.10263158783567,POH -796,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
797,,380,380,OPN,RMT004,HOR,Utility,Distribution,259.5262787850834,POH -797,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
798,,380,380,OPN,RMT004,HOR,Utility,Distribution,101.61347400628523,POH -798,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
799,,380,380,OPN,RMT004,HOR,Utility,Distribution,57.36074977184084,POH -799,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
800,,380,380,OPN,RMT004,HOR,Utility,Distribution,66.72176818712731,POH -800,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
801,,380,380,OPN,RMT004,HOR,Utility,Distribution,71.62039199427704,POH -801,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
802,,380,380,OPN,RMT004,HOR,Utility,Distribution,69.00195702773281,POH -802,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
803,,380,380,OPN,RMT004,HOR,Utility,Distribution,69.58230891519297,POH -803,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
804,,380,380,OPN,RMT004,HOR,Utility,Distribution,77.15634467872759,POH -804,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
805,,380,380,OPN,RMT004,HOR,Utility,Distribution,59.42685613188497,POH -805,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
806,,380,380,OPN,RMT004,HOR,Utility,Distribution,69.87532631535828,POH -806,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
807,,380,380,OPN,RMT004,HOR,Utility,Distribution,67.54630911672075,POH -807,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
808,,380,380,OPN,RMT004,HOR,Utility,Distribution,68.42721119775587,POH -808,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
809,,380,380,OPN,RMT004,HOR,Utility,Distribution,41.580865326328805,POH -809,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
810,,380,380,OPN,RMT004,HOR,Utility,Distribution,27.36843500253382,POH -810,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
811,,380,380,OPN,RMT004,HOR,Utility,Distribution,43.68270548578692,POH -811,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
812,,380,380,OPN,RMT004,HOR,Utility,Distribution,36.89033670625218,POH -812,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
813,,380,380,OPN,RMT004,HOR,Utility,Distribution,75.26109435826719,POH -813,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
814,,380,380,OPN,RMT004,HOR,Utility,Distribution,68.6645682259279,POH -814,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
815,,380,380,OPN,RMT004,HOR,Utility,Distribution,73.60787538984519,POH -815,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
816,,380,380,OPN,RMT004,HOR,Utility,Distribution,75.47447973428336,POH -816,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
817,,380,380,OPN,RMT004,HOR,Utility,Distribution,72.93283007219141,POH -817,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
818,,380,380,OPN,RMT004,HOR,Utility,Distribution,73.77701838493716,POH -818,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
819,,380,380,OPN,RMT004,HOR,Utility,Distribution,64.87224640450783,POH -819,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
820,,380,380,OPN,RMT004,HOR,Utility,Distribution,78.65894255009961,POH -820,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
821,,380,380,OPN,RMT004,HOR,Utility,Distribution,72.10514855434768,POH -821,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
822,,380,380,OPN,RMT004,HOR,Utility,Distribution,69.50560645798944,POH -822,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
823,,380,380,OPN,RMT004,HOR,Utility,Distribution,71.22280577153344,POH -823,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
824,,380,380,OPN,RMT004,HOR,Utility,Distribution,73.78257751769765,POH -824,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
825,,380,380,OPN,RMT004,HOR,Utility,Distribution,63.80865605676558,POH -825,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
826,,380,380,OPN,RMT004,HOR,Utility,Distribution,58.182761381502495,POH -826,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
827,,380,380,OPN,RMT004,HOR,Utility,Distribution,84.94601774330596,POH -827,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
828,,380,380,OPN,RMT004,HOR,Utility,Distribution,77.98235492058734,POH -828,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
829,,380,380,OPN,RMT004,HOR,Utility,Distribution,102.2754943199382,POH -829,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
830,,380,380,OPN,RMT004,HOR,Utility,Distribution,44.22004653253878,POH -830,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
831,,380,380,OPN,RMT004,HOR,Utility,Distribution,73.19059123554,POH -831,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
832,,380,380,OPN,RMT004,HOR,Utility,Distribution,84.37420530711758,POH -832,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
833,,380,380,OPN,RMT004,HOR,Utility,Distribution,108.02427278495837,POH -833,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
834,,380,380,OPN,RMT004,HOR,Utility,Distribution,65.16437914711517,POH -834,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
835,,380,380,OPN,RMT004,HOR,Utility,Distribution,55.42736986691907,POH -835,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
836,,380,380,OPN,RMT004,HOR,Utility,Distribution,52.135539477839,POH -836,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
837,,380,380,OPN,RMT004,HOR,Utility,Distribution,48.37243007330942,POH -837,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
838,,380,380,OPN,RMT004,HOR,Utility,Distribution,67.13938878199838,POH -838,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
839,,380,380,OPN,RMT004,HOR,Utility,Distribution,49.45046671380747,POH -839,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
840,,380,380,OPN,RMT004,HOR,Utility,Distribution,62.67065091893719,POH -840,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
841,,380,380,OPN,RMT004,HOR,Utility,Distribution,60.39847910364663,POH -841,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
842,,380,380,OPN,RMT004,HOR,Utility,Distribution,82.02352397690424,POH -842,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
843,,380,380,OPN,RMT004,HOR,Utility,Distribution,54.51189648896238,POH -843,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
844,,380,380,OPN,RMT004,HOR,Utility,Distribution,24.669277431952874,POH -844,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
845,,380,380,OPN,RMT004,HOR,Utility,Distribution,35.15690632556915,POH -845,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
846,,380,380,OPN,RMT004,HOR,Utility,Distribution,101.24892284505859,POH -846,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
847,,380,380,OPN,RMT004,HOR,Utility,Distribution,67.99769048793358,POH -847,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
848,,380,380,OPN,RMT004,HOR,Utility,Distribution,66.03977926822901,POH -848,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
849,,380,380,OPN,RMT004,HOR,Utility,Distribution,69.56663373077077,POH -849,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
850,,380,380,OPN,RMT004,HOR,Utility,Distribution,63.85806466459931,POH -850,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
851,,380,380,OPN,RMT004,HOR,Utility,Distribution,75.16987394634396,POH -851,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),,
