OBJECTID,FacilityID,FeederID,OperatingV,Installati,RatedKVA,OWNER,OPERATINGC,CONSTRUC_1,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
501,847,RMT002,150,913334400000,50,Utility,Distribution,Underground,{A7EB0704-F652-4172-9BFA-76D4D325D742},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77247509,41.77247509
502,848,RMT002,150,913334400000,50,Utility,Distribution,Underground,{A6CA0F5C-695E-44B7-A868-8C47F97E9628},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77493271,41.77493271
503,849,RMT002,150,913334400000,50,Utility,Distribution,Underground,{122D9A23-30E7-4F4A-929E-6C3EF4293874},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77404276,41.77404276
504,850,RMT002,150,913334400000,50,Utility,Distribution,Underground,{A96D31F7-26BF-4C91-A423-E046A490DAA7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77442587,41.77442587
505,851,RMT002,150,913334400000,50,Utility,Distribution,Underground,{E81467BD-7D4B-4296-9556-D68D642AEE9C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77335029,41.77335029
506,852,RMT002,150,913334400000,50,Utility,Distribution,Underground,{4F107D10-173B-49F6-8191-F8D29992555E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7725362,41.7725362
507,853,RMT002,150,913334400000,50,Utility,Distribution,Underground,{BF433B5E-06C3-46AE-969D-BFD26956D6C3},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77269559,41.77269559
508,854,RMT002,150,913334400000,100,Utility,Distribution,Underground,{70237B0D-2B09-4D1F-865D-AACFAEB45687},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77056072,41.77056072
509,855,RMT002,150,913334400000,100,Utility,Distribution,Underground,{8D764AF0-A35A-486E-8ED1-6E16B1D3839A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77764925,41.77764925
510,856,RMT002,150,913334400000,100,Utility,Distribution,Underground,{2B01D24C-525D-4D0D-8A6B-2ABC7533C9AD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77777787,41.77777787
511,857,RMT002,150,913334400000,100,Utility,Distribution,Underground,{640F6964-EB2A-49E2-AF29-442131E65182},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77758997,41.77758997
512,858,RMT002,150,913334400000,100,Utility,Distribution,Underground,{89485A55-0A3C-49A0-A12F-B2231A1CC139},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77646418,41.77646418
513,859,RMT002,150,913334400000,100,Utility,Distribution,Underground,{6CDC4DB1-D41D-4DEA-A38B-FB4147191A73},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77351592,41.77351592
514,860,RMT002,150,913334400000,100,Utility,Distribution,Underground,{B2026751-4CD7-4D33-BA67-375ADEDF5D2C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77344574,41.77344574
515,861,RMT002,150,913334400000,100,Utility,Distribution,Underground,{FAED2320-A307-4041-97E2-48ED547A48B4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77300418,41.77300418
516,862,RMT002,150,913334400000,100,Utility,Distribution,Underground,{32C08466-0F93-4E6E-ACC8-E10F55A8E7D2},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77496252,41.77496252
517,863,RMT002,150,913334400000,100,Utility,Distribution,Underground,{C0EF1285-8904-44A0-A2AC-F0768A00F629},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77598472,41.77598472
518,864,RMT002,150,913334400000,100,Utility,Distribution,Underground,{3E92C9E6-5D18-4486-9379-ED91EFA78D57},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77674842,41.77674842
519,865,RMT002,150,913334400000,100,Utility,Distribution,Underground,{94497B7D-CDDB-480A-9683-3BCEC6C2BBD0},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7766768,41.7766768
520,866,RMT002,150,913334400000,100,Utility,Distribution,Underground,{FC19F4CC-4DBB-4F0C-81B4-D79EAE2F78FF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77555067,41.77555067
521,867,RMT002,150,913334400000,100,Utility,Distribution,Underground,{F5EF0B00-E6BF-4B67-8D50-E0956C910D6D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77216859,41.77216859
522,868,RMT002,150,913334400000,100,Utility,Distribution,Underground,{3E7FA5DA-1EBC-46D0-BB88-50721C06DE81},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77583733,41.77583733
523,869,RMT002,150,913334400000,100,Utility,Distribution,Underground,{CD32630B-A2FE-4BA2-BE99-4A5E0A4419B2},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77204745,41.77204745
524,870,RMT002,150,913334400000,100,Utility,Distribution,Underground,{6B655BA1-CA13-43FF-95F6-D910B6E0FDDE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77198569,41.77198569
525,871,RMT002,380,913334400000,100,Utility,Distribution,Underground,{33AB6F98-5523-4EEB-98A7-D9BA99853D5E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.76951506,41.76951506
526,872,RMT002,380,913334400000,150,Utility,Distribution,Underground,{47C3996E-2803-42B3-B478-A42510722A68},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.76834762,41.76834762
527,873,RMT002,380,971308800000,100,Utility,Distribution,Underground,{D77C3599-29F1-459B-8730-816452F39EE8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77846555,41.77846555
528,874,RMT002,380,971308800000,100,Utility,Distribution,Underground,{364FC7CA-875E-4B88-96C5-B11C4B9C3240},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77645864,41.77645864
529,875,RMT002,380,971308800000,100,Utility,Distribution,Underground,{46A652D7-11E5-4B12-A023-8A6D07FEF616},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77241922,41.77241922
530,876,RMT002,380,971308800000,100,Utility,Distribution,Underground,{79AD46EA-FE50-4933-A514-B4CBF54FDA9E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77240567,41.77240567
531,877,RMT002,380,971308800000,100,Utility,Distribution,Underground,{9A48DC75-BB6B-4DD7-A881-4A20B962FF89},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77176118,41.77176118
532,878,RMT002,380,971308800000,100,Utility,Distribution,Underground,{1231B873-475A-4D5A-B432-1EC14AEF6512},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77187676,41.77187676
533,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{5CD2B3A5-0215-4E73-A5C7-05235EC58B94},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77083271,41.77083271
534,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{08774784-4A7C-4B00-A1B0-CA7C52F2F5BC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77076547,41.77076547
535,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{8DF6B651-B4BA-421E-8DE7-361A112BA4A9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7712198,41.7712198
536,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{5C6F816F-8F04-4330-9D8A-46A48BF95574},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77194885,41.77194885
537,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{F75A5DF3-EE93-402C-91A3-057AB9653AAA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77198887,41.77198887
538,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{AE46D2A7-042D-4B20-83D9-461CE7EE1ECD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77253967,41.77253967
539,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{625321CD-228E-491E-BEE7-55CBD6D716BA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77236638,41.77236638
540,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{E93C71A2-3AB8-49F5-A1BF-D4EE0F8506A4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77245505,41.77245505
541,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{50AE7E54-EE1E-481C-A840-CA6C8D2075AD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7726065,41.7726065
542,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{B2136723-BAC2-4A44-A2EA-DB9D0AF2BCAF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77237238,41.77237238
543,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{F4CEC130-9F82-41B0-8DCD-1FBD4A183421},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77274868,41.77274868
544,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{B7E9743B-9D62-4546-8E8D-0CF109DFD3CA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77473681,41.77473681
545,<Null>,RMT002,150,971308800000,100,Utility,Distribution,Underground,{413B86D2-B3AF-42FE-9BD9-AC8C3B96ECDA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77486819,41.77486819
546,<Null>,RMT002,150,971308800000,500,Utility,Distribution,Underground,{C03F924E-4FE3-46E8-A713-B93A18A88DEE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77799189,41.77799189
547,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{98C15E96-D581-447B-863A-67A0F607AD4D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77800774,41.77800774
548,<Null>,RMT002,150,971308800000,100,Utility,Distribution,Underground,{31C72DB1-25D1-46CA-A689-935350B29872},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7754631,41.7754631
549,<Null>,RMT002,150,971308800000,100,Utility,Distribution,Underground,{7DE6E1E1-D9A6-44F2-9F74-058FB246729F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7753627,41.7753627
550,<Null>,RMT002,150,971308800000,500,Utility,Distribution,Underground,{3F45F468-A4D0-47C7-ABE2-A37F8DD2B43D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7747357,41.7747357
551,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{FD7973A2-D3F3-406B-8664-2C952595AA14},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77444354,41.77444354
552,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{9C8620EC-2DCC-4AE6-B025-21D75EC695C1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7752202,41.7752202
553,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{36ADD1AA-D05A-4451-B55C-5F4618710EF1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77575218,41.77575218
554,<Null>,RMT002,150,971308800000,500,Utility,Distribution,Underground,{E3C7E542-9406-454E-9159-EDA7A932F318},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77450117,41.77450117
555,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{9F1C6FBE-6331-4101-8898-A4494EF0FA19},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77646972,41.77646972
556,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{CFCA58AA-BF0E-4A48-98ED-CD0FA8DA5ACD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77668886,41.77668886
557,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{0D02713A-4BD6-4323-8DD7-CDAAD8108F78},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77624623,41.77624623
558,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{31D3FF1C-30CF-4282-9A83-624FA3789FCF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77669311,41.77669311
559,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{EE52F6C9-7B4A-4EAB-9401-B64DBF9F6C5B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77766887,41.77766887
560,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{1C11C0B6-ECC4-4655-B3DF-E73B9B3E2311},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77677154,41.77677154
561,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{E4D956FC-59D1-4862-BB23-6E8D77862EA1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77729047,41.77729047
562,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{29B3054E-81B8-4B99-A2D3-0C86B78FD681},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77477923,41.77477923
563,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{49FEC71F-E571-4767-8151-BF6E6F59ADE5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77493842,41.77493842
564,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{2120E7C0-610E-4C3D-A5F1-B18E1956FDC9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77499785,41.77499785
565,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{FD8AF3DD-D331-4C5A-B444-11A2C7A4CB09},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77504083,41.77504083
566,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{25DD1D29-9112-4970-8AA5-09559DDA2408},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77502345,41.77502345
567,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{F50232A0-6DC7-46C6-9D35-E2B0294123AD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77503285,41.77503285
568,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{E8A56E6C-ABBD-4C3D-8935-8D664FDD3006},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7751306,41.7751306
569,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{D2588793-03B6-49FF-BADE-18DFFF9207BE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77387662,41.77387662
570,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{DF1D84A1-1E91-4442-BBBD-43AE9F0F4CA0},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77384351,41.77384351
571,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{6B28297D-028D-4AC9-9908-C9BB06DA0AC3},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77479114,41.77479114
572,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{3440121D-2A4E-4FFC-BDFD-695A17E4E1A6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77390496,41.77390496
573,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{BBAE344C-B5A9-44C8-9A5A-1D2D79FD428B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77363284,41.77363284
574,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{6BDE8976-13B7-4B17-9D56-C445C618CFA7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77277812,41.77277812
575,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{06DA2327-D434-4482-BB18-5294EB500A62},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77309295,41.77309295
576,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{E658EE4D-32A7-4793-95DF-1A68DD0E5A91},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77527014,41.77527014
577,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{FD72979A-3461-4DC1-9695-083388EDDDC6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77708241,41.77708241
578,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{238ECBEB-516B-4B45-9F59-774B733128E4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77631512,41.77631512
579,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{617570C7-9233-4B7D-8C33-57EB7A28A9BC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77649808,41.77649808
580,<Null>,RMT002,380,971308800000,100,Utility,Distribution,Underground,{4472EE44-99D4-43D2-9FAC-C18C8467C977},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77515568,41.77515568
581,<Null>,RMT002,150,971308800000,100,Utility,Distribution,Underground,{C79A168D-DC49-45B3-A196-580DC554E02E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77649898,41.77649898
582,<Null>,RMT002,150,971308800000,100,Utility,Distribution,Underground,{A57BAB6A-8C2E-4C59-BB78-75167783D967},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77515069,41.77515069
583,<Null>,RMT002,150,971308800000,100,Utility,Distribution,Underground,{2BF1CDF8-08A5-4EAF-AC26-DBECF2C367D1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7756338,41.7756338
584,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{FD8CD11C-BDEE-475F-A52A-6E52259BFE89},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77813234,41.77813234
585,<Null>,RMT002,150,971308800000,500,Utility,Distribution,Underground,{D38ADEBE-30DD-44A4-9586-155DC76A62AF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77798303,41.77798303
586,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{E78DB865-152C-45C7-A9E1-54AA2E2CC11D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77731472,41.77731472
587,<Null>,RMT002,150,971308800000,100,Utility,Distribution,Underground,{DE62D467-7815-4183-862A-F483AC6D8AE0},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77805141,41.77805141
588,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{65981052-E524-455F-A41A-F0553248278A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77964583,41.77964583
589,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{B2074726-323D-4A29-BC03-AC9D290FC3B9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77916391,41.77916391
590,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{F9158348-F7C9-4A67-BD92-0C13F61FE696},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7796127,41.7796127
591,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{D3A3DD2D-0609-442F-8B14-6221AB93F393},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77986199,41.77986199
592,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{BB380D9B-50AB-4164-8452-D707DA611A24},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77933732,41.77933732
593,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{F7012243-6743-4843-829C-3D9D3A80060C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77987162,41.77987162
594,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{7990F729-A990-42F1-ADA6-6B7CF97207DC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7790326,41.7790326
595,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{E956750D-A271-4E0F-A85E-A152EBFA0B94},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77901347,41.77901347
596,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{E516A060-C777-4E79-944A-CE7B9D8C7A22},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77851962,41.77851962
597,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{18B0D7F3-1E2E-4F1C-9AAC-0508521C67A8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77924179,41.77924179
598,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{F0F18850-E9A0-4F9A-8C59-6270A2AD4874},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77942869,41.77942869
599,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{00142695-10B7-4804-BB8B-53395D808792},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77839273,41.77839273
600,<Null>,RMT002,150,971308800000,250,Utility,Distribution,Underground,{3FF857F3-0554-4785-A6C4-509FC0667673},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.77858766,41.77858766
