OBJECTID,FacilityID,MeasuredLe,FeederID,NominalVol,OperatingV,ConductorT,BackfillMa,CableCount,InConduitI,OWNER,OPERATINGC,Shape_Length,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
676,PUG-676,415.26800046,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,169.9084237504875,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79733705,-88.1433544
677,PUG-677,399.10341704,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,177.82297412572444,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79818187,-88.12623624
678,PUG-678,301.87789159,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,135.23385983662092,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79903307,-88.12543052
679,PUG-679,571.79419317,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,234.13481773758986,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79607188,-88.12806653
680,PUG-680,246.42954195,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,100.97520134905385,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79685138,-88.13077582
681,PUG-681,478.01784728,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,195.18159543070647,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80408669,-88.14280867
682,PUG-682,357.41713015,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,150.61416370086394,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.803261,-88.13848082
683,PUG-683,734.20145936,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,300.19742344899765,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80362166,-88.13627488
684,PUG-684,185.5792388,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,75.8453531995176,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80399029,-88.137088
685,PUG-685,610.90903141,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,249.5374542815443,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80567714,-88.1349193
686,PUG-686,226.54415856,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,100.35870057722076,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.8054206,-88.13371097
687,PUG-687,425.84767115,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,174.30950670402976,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80433802,-88.13097171
688,PUG-688,613.05082843,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,251.21364299781328,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80463786,-88.12788365
689,PUG-689,752.00756771,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,307.7215094307106,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.804425,-88.12600541
690,PUG-690,199.59456816,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,83.72985616385417,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80282841,-88.12296476
691,PUG-691,337.41610667,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,140.17362316980763,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80318695,-88.12241426
692,PUG-692,533.9992699,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,218.58545101111395,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80466352,-88.12288816
693,PUG-693,449.57990261,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,190.8603923040536,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80178678,-88.12788074
694,PUG-694,109.66788321,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,44.87950344636597,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80239952,-88.12783509
695,PUG-695,15.83568592,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,6.489602565934906,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80253924,-88.12788398
696,PUG-696,158.51922177,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,64.90095476682617,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80276505,-88.12786711
697,PUG-697,333.16279972,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,136.5360399686586,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80335087,-88.12773393
698,PUG-698,58.56140228,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,23.92796573088884,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80384146,-88.12784058
699,PUG-699,13.978025,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,5.728148006476242,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80382705,-88.12773393
700,PUG-700,299.21368767,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,122.37270954734102,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.8053644,-88.12751598
701,PUG-701,702.41826308,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,287.31494865115684,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80092861,-88.12660643
702,PUG-702,331.02883558,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,135.50843396393844,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80260904,-88.12654006
703,PUG-703,601.21014917,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,246.0850937682017,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80345761,-88.12652414
704,PUG-704,11.45595367,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.680761096927125,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80325193,-88.12180556
705,PUG-705,179.2035369,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,73.28414660324353,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80423732,-88.12327116
706,PUG-706,335.05766411,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,137.24417397523706,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80400949,-88.13810366
707,PUG-707,467.33993884,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,198.48005955510635,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79467487,-88.12816185
708,PUG-708,886.12279645,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,366.01876619555634,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80288371,-88.14040841
709,PUG-709,256.46982502,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,110.17379503633792,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80180159,-88.14156066
710,PUG-710,63.89853383,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,26.14786646826632,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80222686,-88.14147951
711,PUG-711,484.06463766,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,197.65195025180046,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80207612,-88.13678389
712,PUG-712,353.80641778,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,151.04779190892168,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.8031177,-88.13275873
713,PUG-713,277.03595354,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,120.60300776312407,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80197279,-88.13014146
714,PUG-714,184.45962761,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,79.56006118207677,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80246437,-88.14864236
715,PUG-715,10.57827823,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,4.335013957042154,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80116222,-88.149056
716,PUG-716,661.2708024,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,270.79237112250985,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79899065,-88.15034418
717,PUG-717,119.91430672,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,52.714781887687664,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80115844,-88.1503442
718,PUG-718,409.4083391,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,167.53713522621825,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80063937,-88.15001856
719,PUG-719,188.02822055,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,81.26212798657497,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80116256,-88.14875003
720,PUG-720,384.85655749,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,157.51077916077688,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79856313,-88.14832784
721,PUG-721,109.61289735,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,51.547425327050114,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79382394,-88.12825312
722,PUG-722,274.06938652,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,112.24389130283073,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80188839,-88.12652445
723,PUG-723,94.0666042,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,41.38269431423478,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78093711,-88.14609893
724,PUG-724,75.02437595,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,33.4420905007375,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78083766,-88.145944
725,PUG-725,25.38027713,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,10.397413523476773,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78074236,-88.14601327
726,PUG-726,17.13033865,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,7.0184268338257265,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78595977,-88.14201812
727,PUG-727,174.41960276,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,71.45957934960543,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78569751,-88.14203988
728,PUG-728,768.54742119,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,317.6743064553719,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79338939,-88.12708382
729,PUG-729,7.50444094,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.0743096281426965,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78095362,-88.14603157
730,PUG-730,7.96375192,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.2625900445298406,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7809533,-88.14593464
731,PUG-731,14.9781289,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,6.136086090601465,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7807042,-88.14477632
732,PUG-732,307.6951469,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,125.59787225835764,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78084943,-88.14359456
733,PUG-733,155.95648765,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,63.6801890723759,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78583199,-88.1466255
734,PUG-734,15.42157889,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,6.318314983545698,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78589617,-88.14638576
735,PUG-735,263.16079467,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,107.41673475480279,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78588581,-88.14570944
736,PUG-736,108.14881535,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,44.26415197812027,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7857511,-88.14629543
737,PUG-737,204.27557328,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,83.38877277063769,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79008936,-88.13332993
738,PUG-738,61.54891711,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,25.218018769641034,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79015686,-88.13294881
739,PUG-739,79.615303,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,32.49596484977058,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78188714,-88.14228536
740,PUG-740,288.49564759,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,117.7888167093873,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78517371,-88.14115035
741,PUG-741,148.31421496,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,60.56568664854595,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78528027,-88.14129271
742,PUG-742,997.45961274,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,407.76881085054396,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79158899,-88.12919641
743,PUG-743,12.00423004,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.918127224192612,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79215144,-88.12955547
744,PUG-744,393.48261747,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,160.9664617876343,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78480736,-88.13708625
745,PUG-745,413.34341082,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,169.1673988920825,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.787591,-88.13645403
746,PUG-746,163.30998782,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,66.91040475425345,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78686066,-88.13648564
747,PUG-747,181.91713037,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,74.31456180694612,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78661341,-88.13703019
748,PUG-748,402.43454022,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,164.76048370822946,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78610241,-88.13675223
749,PUG-749,360.23061614,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,147.30286138737958,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78911616,-88.13231929
750,PUG-750,408.69512394,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,167.06304044971515,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78395863,-88.13745967
751,PUG-751,345.07639117,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,141.13085835650867,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78448255,-88.13820881
752,PUG-752,291.94362246,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,119.18854269943171,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78462631,-88.1380777
753,PUG-753,61.42002076,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,25.14249415568606,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78405124,-88.13805994
754,PUG-754,334.64642789,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,136.60997280108595,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78590479,-88.14261171
755,PUG-755,552.91984038,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,225.7092051036601,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78590635,-88.14422348
756,PUG-756,158.22466202,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,64.62746269673652,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7856701,-88.14299971
757,PUG-757,136.98035666,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,55.91215636684835,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78530553,-88.13712337
758,PUG-758,469.15434749,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,195.3027783047859,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78093369,-88.14533705
759,PUG-759,37.62322644,RMT001,150,150,OPN,SOIL,3,N,Utility,Distribution,15.397559744468003,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78756009,-88.14525345
760,PUG-760,372.91052459,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,155.82143629796076,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80103276,-88.141828
761,PUG-761,392.82019755,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,165.12285816921408,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80268009,-88.14165105
762,PUG-762,10.31126027,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.21008736522208,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80320757,-88.14151213
763,PUG-763,10.26818473,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.192476072418273,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80317445,-88.1415189
764,PUG-764,10.21964932,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.172640705225017,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80314648,-88.14152446
765,PUG-765,36.77744395,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,15.010959418273515,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78189909,-88.14249812
766,PUG-766,1063.76198377,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,426.26454249934756,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80568934,-88.14625097
767,PUG-767,419.92239774,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,180.71241556036375,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80531935,-88.14449324
768,PUG-768,20.81992308,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,415.22546548676905,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80501541,-88.14512054
769,PUG-769,20.808783,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,8.528133791662992,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80588427,-88.14437652
770,PUG-770,20.32474584,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,8.329800530536351,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80588546,-88.14431256
771,PUG-771,19.30538108,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,7.9119273883320025,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80588435,-88.14449298
772,PUG-772,22.08553404,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,216.15587365789864,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80578736,-88.14537244
773,PUG-773,1252.16876881,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,512.0488631083483,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80423431,-88.13982475
774,PUG-774,219.43303736,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,93.16495304842755,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80387073,-88.14484078
775,PUG-775,9.30171851,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,3.8098377977528384,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80369304,-88.14524754
776,PUG-776,11.24166521,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.603293450769307,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80373293,-88.145144
777,PUG-777,11.30026285,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.627633505170651,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80370563,-88.14522098
