OBJECTID,MeasuredLe,NominalVol,OperatingV,FeederID,ConductorC,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType
802,130.77638045,30,160,RMT001,HOR,N,Utility,Secondary,53.5788859786354,SOH-802,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
803,100.66704109,30,160,RMT001,HOR,N,Utility,Secondary,41.24281592288285,SOH-803,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
804,137.65933022,30,160,RMT001,HOR,N,Utility,Secondary,56.38973507886376,SOH-804,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
805,101.66452194,30,160,RMT001,HOR,N,Utility,Secondary,41.647943797981874,SOH-805,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
806,98.92214482,30,160,RMT001,HOR,N,Utility,Secondary,40.52511540204767,SOH-806,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
807,100.10891392,30,160,RMT001,HOR,N,Utility,Secondary,41.010916232969684,SOH-807,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
808,96.75556678,30,160,RMT001,HOR,N,Utility,Secondary,39.63827024408489,SOH-808,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
809,5.99157729,30,160,RMT001,HOR,N,Utility,Secondary,2.4455350860818084,SOH-809,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
810,6.08112677,30,160,RMT001,HOR,N,Utility,Secondary,2.482083046416455,SOH-810,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
811,6.10640649,30,160,RMT001,HOR,N,Utility,Secondary,2.492298051562595,SOH-811,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
812,186.24117523,30,160,RMT001,HOR,N,Utility,Secondary,76.29440849298842,SOH-812,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
813,125.89010366,30,160,RMT001,HOR,N,Utility,Secondary,51.57445485896212,SOH-813,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
814,91.82188037,30,160,RMT001,HOR,N,Utility,Secondary,37.61616104344874,SOH-814,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
815,125.46282331,30,160,RMT001,HOR,N,Utility,Secondary,51.395499544190315,SOH-815,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
816,100.18308348,30,160,RMT001,HOR,N,Utility,Secondary,41.04030606580036,SOH-816,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
817,126.5101223,30,160,RMT001,HOR,N,Utility,Secondary,51.82971259108976,SOH-817,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
818,96.22524098,30,160,RMT001,HOR,N,Utility,Secondary,39.42173130647177,SOH-818,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
819,123.80952864,30,160,RMT001,HOR,N,Utility,Secondary,50.722718327538445,SOH-819,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
820,6.05567199,30,160,RMT001,HOR,N,Utility,Secondary,2.471961829658791,SOH-820,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
821,106.43822926,30,160,RMT001,HOR,N,Utility,Secondary,43.60748546724132,SOH-821,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
822,97.30120647,30,160,RMT001,HOR,N,Utility,Secondary,39.86237537777355,SOH-822,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
823,6.00326949,30,160,RMT001,HOR,N,Utility,Secondary,2.4502049816404687,SOH-823,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
824,6.00002681,30,160,RMT001,HOR,N,Utility,Secondary,2.4491370722390315,SOH-824,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
825,67.47356437,30,160,RMT001,HOR,N,Utility,Secondary,27.641902313452725,SOH-825,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
826,204.50254705,30,160,RMT001,HOR,N,Utility,Secondary,83.78112873713069,SOH-826,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
827,6.00001326,30,160,RMT001,HOR,N,Utility,Secondary,2.4490818549509226,SOH-827,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
828,114.52283324,30,160,RMT001,HOR,N,Utility,Secondary,46.91750422724926,SOH-828,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
829,6.00061793,30,160,RMT001,HOR,N,Utility,Secondary,2.4492137723259684,SOH-829,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
830,6.74930748,30,160,RMT001,HOR,N,Utility,Secondary,2.7547723033682403,SOH-830,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
831,6.00003442,30,160,RMT001,HOR,N,Utility,Secondary,2.4490375660579495,SOH-831,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
832,122.12989223,30,160,RMT001,HOR,N,Utility,Secondary,50.03434773167449,SOH-832,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
833,100.46279264,30,160,RMT001,HOR,N,Utility,Secondary,41.157797611799204,SOH-833,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
834,98.73511836,30,160,RMT001,HOR,N,Utility,Secondary,40.449198049032425,SOH-834,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
835,98.97810857,30,160,RMT001,HOR,N,Utility,Secondary,40.54902117787459,SOH-835,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
836,6.00270988,30,160,RMT001,HOR,N,Utility,Secondary,2.450012924088305,SOH-836,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
837,72.67727296,30,160,RMT001,HOR,N,Utility,Secondary,29.77386547052904,SOH-837,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
838,100.51378768,30,160,RMT001,HOR,N,Utility,Secondary,41.17822282772274,SOH-838,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
839,99.60516457,30,160,RMT001,HOR,N,Utility,Secondary,40.806545065999025,SOH-839,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
840,79.32013196,30,160,RMT001,HOR,N,Utility,Secondary,32.49748917500872,SOH-840,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
841,124.26608862,30,160,RMT001,HOR,N,Utility,Secondary,50.911235478626224,SOH-841,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
842,125.01061893,30,160,RMT001,HOR,N,Utility,Secondary,51.21582614628844,SOH-842,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
843,99.78005326,30,160,RMT001,HOR,N,Utility,Secondary,40.87874534876506,SOH-843,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
844,99.87387402,30,160,RMT001,HOR,N,Utility,Secondary,40.91702171607819,SOH-844,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
845,110.5458939,30,160,RMT001,HOR,N,Utility,Secondary,45.29036787276632,SOH-845,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
846,6.00012861,30,160,RMT001,HOR,N,Utility,Secondary,2.4491615389513375,SOH-846,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
847,6.18664237,30,160,RMT001,HOR,N,Utility,Secondary,2.5255032928534034,SOH-847,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
848,94.27532555,30,160,RMT001,HOR,N,Utility,Secondary,38.62429539100639,SOH-848,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
849,6.04921672,30,160,RMT001,HOR,N,Utility,Secondary,2.469180758726841,SOH-849,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
850,6.01736071,30,160,RMT001,HOR,N,Utility,Secondary,2.4560264577472,SOH-850,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
851,6.00793984,30,160,RMT001,HOR,N,Utility,Secondary,2.452124673880631,SOH-851,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
852,99.58997464,30,160,RMT001,HOR,N,Utility,Secondary,40.80064965030742,SOH-852,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
853,6.05060275,30,160,RMT001,HOR,N,Utility,Secondary,2.469601070512381,SOH-853,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
854,98.93127192,30,160,RMT001,HOR,N,Utility,Secondary,40.530404585210725,SOH-854,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
855,104.69507565,30,160,RMT001,HOR,N,Utility,Secondary,42.89164610990096,SOH-855,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
856,6.00002509,30,160,RMT001,HOR,N,Utility,Secondary,2.4489894668908914,SOH-856,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
857,105.47398545,20,150,RMT001,HOR,N,Utility,Secondary,43.211560005320095,SOH-857,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
858,136.15646406,20,150,RMT001,HOR,N,Utility,Secondary,55.78116632092259,SOH-858,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
859,97.66167371,20,150,RMT001,HOR,N,Utility,Secondary,40.01219104396831,SOH-859,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
860,96.93385671,20,150,RMT001,HOR,N,Utility,Secondary,39.71406133706015,SOH-860,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
861,99.91388827,20,150,RMT001,HOR,N,Utility,Secondary,40.93244438254265,SOH-861,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
862,80.42878057,20,150,RMT001,HOR,N,Utility,Secondary,32.95010439273856,SOH-862,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
863,69.63382929,20,150,RMT001,HOR,N,Utility,Secondary,28.527427301360262,SOH-863,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
864,6.06677894,20,150,RMT001,HOR,N,Utility,Secondary,2.47650284392189,SOH-864,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
865,15.7029187,20,150,RMT001,HOR,N,Utility,Secondary,6.429578215592976,SOH-865,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
866,5.99999981,20,150,RMT001,HOR,N,Utility,Secondary,2.4488981120276896,SOH-866,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
867,6.48652273,20,150,RMT001,HOR,N,Utility,Secondary,2.6474890173841796,SOH-867,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
868,6.00000031,20,150,RMT001,HOR,N,Utility,Secondary,2.4489176979512726,SOH-868,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
869,144.85898007,20,150,RMT001,HOR,N,Utility,Secondary,59.34855554505151,SOH-869,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
870,69.23094042,20,150,RMT001,HOR,N,Utility,Secondary,28.363724652586644,SOH-870,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
871,116.76672785,20,150,RMT001,HOR,N,Utility,Secondary,47.83890101794997,SOH-871,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
872,99.59197061,20,150,RMT001,HOR,N,Utility,Secondary,40.8022609663531,SOH-872,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
873,100.03468623,20,150,RMT001,HOR,N,Utility,Secondary,40.98298350954072,SOH-873,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
874,80.06372946,20,150,RMT001,HOR,N,Utility,Secondary,32.80101173088676,SOH-874,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
875,50.7756744,20,150,RMT001,HOR,N,Utility,Secondary,20.80173599032093,SOH-875,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
876,189.96697376,20,150,RMT001,HOR,N,Utility,Secondary,77.8261506021505,SOH-876,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
877,47.64481725,30,160,RMT001,HOR,Y,Utility,Service,19.46573502530209,SOH-877,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
878,97.47016514,30,160,RMT001,HOR,N,Utility,Secondary,39.92792719161782,SOH-878,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
879,177.11382269,30,160,RMT001,HOR,N,Utility,Secondary,72.56829627582283,SOH-879,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
880,6.00000026,30,160,RMT001,HOR,N,Utility,Secondary,2.449163990700634,SOH-880,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
881,88.46402184,30,160,RMT001,HOR,N,Utility,Secondary,36.24629229954323,SOH-881,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
882,69.25306146,30,160,RMT001,HOR,Y,Utility,Service,28.278952542130362,SOH-882,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
883,49.17678512,30,160,RMT001,HOR,Y,Utility,Service,20.082487946520246,SOH-883,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
884,73.28355023,30,160,RMT001,HOR,Y,Utility,Service,29.92574345825548,SOH-884,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
885,53.34343638,30,160,RMT001,HOR,Y,Utility,Service,21.78645998697371,SOH-885,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
886,6.00007826,30,160,RMT001,HOR,N,Utility,Secondary,2.449161582126953,SOH-886,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
887,249.08636822,30,160,RMT001,HOR,N,Utility,Secondary,102.05036878351305,SOH-887,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
888,89.64784239,30,160,RMT001,HOR,N,Utility,Secondary,36.72822823606878,SOH-888,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
889,6.00001105,30,160,RMT001,HOR,N,Utility,Secondary,2.4492851306302246,SOH-889,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
890,6.30400642,30,160,RMT001,HOR,N,Utility,Secondary,2.573476225556217,SOH-890,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
891,94.19419998,30,160,RMT001,HOR,N,Utility,Secondary,38.59076793817896,SOH-891,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
892,95.19408664,30,160,RMT001,HOR,N,Utility,Secondary,38.99986927887294,SOH-892,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
893,109.51971596,30,160,RMT001,HOR,N,Utility,Secondary,44.869926417662406,SOH-893,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
894,103.63513215,30,160,RMT001,HOR,N,Utility,Secondary,42.452445082101555,SOH-894,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
895,102.78554982,30,160,RMT001,HOR,N,Utility,Secondary,42.11106370727819,SOH-895,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
896,104.03399035,30,160,RMT001,HOR,N,Utility,Secondary,42.6281510019742,SOH-896,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
897,125.29204559,30,160,RMT001,HOR,N,Utility,Secondary,51.33712179288052,SOH-897,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
898,151.23110261,30,160,RMT001,HOR,N,Utility,Secondary,61.96477631142821,SOH-898,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
899,122.27212201,30,160,RMT001,HOR,N,Utility,Secondary,50.098704362109835,SOH-899,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
900,200.56369918,30,160,RMT001,HOR,N,Utility,Secondary,82.17605477132985,SOH-900,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
901,125.25052742,30,160,RMT001,HOR,N,Utility,Secondary,51.31688874464486,SOH-901,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
902,125.30681119,30,160,RMT001,HOR,N,Utility,Secondary,51.341810824777646,SOH-902,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
903,121.90171223,30,160,RMT001,HOR,N,Utility,Secondary,49.94498609004954,SOH-903,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
904,111.08927865,30,160,RMT001,HOR,N,Utility,Secondary,45.51827572077791,SOH-904,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
905,115.86671228,30,160,RMT001,HOR,N,Utility,Secondary,47.295223427827715,SOH-905,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
906,6,30,160,RMT001,HOR,N,Utility,Secondary,2.449064483411571,SOH-906,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
907,110.71576376,30,160,RMT001,HOR,N,Utility,Secondary,45.192963107125195,SOH-907,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
908,114.2485174,30,160,RMT001,HOR,N,Utility,Secondary,46.63517545791859,SOH-908,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
909,114.45461621,30,160,RMT001,HOR,N,Utility,Secondary,46.71952151903691,SOH-909,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
910,99.7066267,30,160,RMT001,HOR,N,Utility,Secondary,40.851614310606514,SOH-910,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
911,116.00278256,30,160,RMT001,HOR,N,Utility,Secondary,47.351808779940676,SOH-911,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
912,149.7548711,30,160,RMT001,HOR,N,Utility,Secondary,61.35745610279032,SOH-912,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
913,134.41003507,30,160,RMT001,HOR,N,Utility,Secondary,54.865934590843594,SOH-913,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
914,73.73370807,30,160,RMT001,HOR,N,Utility,Secondary,30.210458727682248,SOH-914,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
915,135.25144702,30,160,RMT001,HOR,N,Utility,Secondary,55.20986486380646,SOH-915,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
916,114.35140544,30,160,RMT001,HOR,N,Utility,Secondary,46.67896934266387,SOH-916,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
917,126.69200939,30,160,RMT001,HOR,N,Utility,Secondary,51.717086476870215,SOH-917,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
918,97.4851595,30,160,RMT001,HOR,N,Utility,Secondary,39.943352258004666,SOH-918,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
919,125.67989142,30,160,RMT001,HOR,N,Utility,Secondary,51.30410722403716,SOH-919,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
920,134.7752405,30,160,RMT001,HOR,N,Utility,Secondary,55.01716714948597,SOH-920,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
921,125.12552225,30,160,RMT001,HOR,N,Utility,Secondary,51.26920406594145,SOH-921,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
922,121.42804454,30,160,RMT001,HOR,N,Utility,Secondary,49.56951210547613,SOH-922,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
923,122.29820631,30,160,RMT001,HOR,N,Utility,Secondary,49.924947476348535,SOH-923,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
924,99.88778041,30,160,RMT001,HOR,N,Utility,Secondary,40.9288279805191,SOH-924,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
925,60.86980121,30,160,RMT001,HOR,N,Utility,Secondary,24.848585367140227,SOH-925,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
926,6.00000001,30,160,RMT001,HOR,N,Utility,Secondary,2.4493177114853673,SOH-926,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
927,117.95414986,30,160,RMT001,HOR,N,Utility,Secondary,48.332229255021076,SOH-927,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
928,136.02756794,30,160,RMT001,HOR,N,Utility,Secondary,55.62367237320474,SOH-928,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
929,6.00000014,30,160,RMT001,HOR,N,Utility,Secondary,2.449349664965675,SOH-929,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
930,6.00000012,30,160,RMT001,HOR,N,Utility,Secondary,2.449279406818185,SOH-930,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
931,6.00000004,30,160,RMT001,HOR,N,Utility,Secondary,2.4492264603255984,SOH-931,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
932,6.00000053,30,160,RMT001,HOR,N,Utility,Secondary,2.449271159788825,SOH-932,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
933,6.00000222,30,160,RMT001,HOR,N,Utility,Secondary,2.4492134341121163,SOH-933,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
934,99.66084377,30,160,RMT001,HOR,N,Utility,Secondary,40.833202666183425,SOH-934,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
935,104.22630922,30,160,RMT001,HOR,N,Utility,Secondary,42.706818504484104,SOH-935,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
936,134.51517192,30,160,RMT001,HOR,N,Utility,Secondary,54.90886365509146,SOH-936,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
